budget,popularity,vote_average,vote_count,revenue,runtime
14000000,24.210698,7.4,418,1755212,89
14000000,44.135568,7.5,1480,178043761,134
12000000,16.051328,6.9,803,0,97
13500000,9.982885,6.9,144,29027914,107
14000000,16.618874,5,354,12314651,93
13500000,7.261196,6.8,128,7060876,124
15000000,32.306455,6.7,1206,19422261,110
0,4.722403,6,27,0,105
18339750,32.445895,7.7,1037,92180910,156
12806000,17.363739,7.2,219,38535221,125
13300000,29.782161,6,1102,5380251,108
13000000,18.362333,7.1,642,123922370,121
13400000,0.680753,4.7,7,16700000,100
13000000,6.735922,4.8,154,98441954,105
13000000,91.285683,7.3,4430,327803731,108
13000000,105.792936,8.3,3338,47542841,200
13000000,9.969624,6.3,352,91038276,112
7000000,17.113408,5.8,281,72500000,99
16000000,10.248439,6.7,186,77000000,117
13000000,25.316146,5.2,509,73180723,83
13000000,9.499325,6.6,258,44726644,107
13000000,43.791745,7.1,763,54837234,102
12500000,11.828068,6,210,49002684,100
16000000,54.550275,7.3,1701,53478166,97
13000000,13.525704,5.7,151,0,88
0,12.963328,5.7,157,0,84
17000000,60.829621,6.2,1567,119100758,86
13000000,73.307513,7.3,2060,96060858,113
0,7.964289,4.8,51,0,89
13000000,2.388918,7.1,29,0,117
12000000,4.580081,3.3,75,36450736,97
13000000,6.425528,6.1,109,27007143,91
12000000,4.63093,5.7,46,0,100
13000000,16.681567,5.8,308,35763605,84
13200000,24.656068,5.6,181,53830415,83
18000000,37.104353,6.7,1399,57096190,126
15000000,95.130041,7.6,4737,36869414,108
13000000,27.546914,7.3,1101,22863596,112
6000000,2.27213,6.6,17,0,90
13000000,17.371327,5.7,290,45300000,89
13000000,6.130096,6.6,96,16929123,99
19000000,24.47248,7.2,541,68673228,141
13000000,6.764437,6.2,123,11130889,104
13000000,1.750054,5.5,10,8026971,84
6000000,66.11334,8.1,2757,35401758,117
0,9.066881,6.5,66,0,82
13000000,6.170139,6.4,135,7820688,95
13000000,4.742537,5.7,67,27500000,94
0,1.212956,6.6,7,0,99
13000000,11.880899,5.5,135,16757163,106
0,10.131123,5.1,163,0,84
13000000,5.831302,6.1,103,0,93
13000000,35.522027,5.7,737,48065672,93
13000000,10.573191,6.8,207,4857367,120
0,4.898437,5.9,60,0,112
13000000,17.632446,5.4,304,18000000,107
0,1.780065,6.7,11,0,112
15000000,26.373864,5.9,498,8459458,96
13000000,1.647335,4.8,4,9789900,91
13000000,12.321302,6.5,138,2636637,125
13000000,43.444135,7.7,2968,33400000,102
3000000,1.279106,4.5,10,1200000,87
13000000,3.680896,6.4,60,1151330,110
0,2.996284,5.6,17,0,120
13000000,10.475368,4.6,243,1784763,91
14350531,30.952377,6.3,733,3964682,88
10000000,4.267466,5.8,45,303877,127
13000000,34.532418,6.6,1257,68572378,94
0,6.116436,5.8,29,0,110
0,1.714972,5.3,34,33082548,90
13000000,19.664699,6.4,503,10652035,98
12000000,6.537986,7.1,109,55260558,100
12500000,13.349012,6.7,137,23367586,120
0,6.796079,6.9,96,0,108
12500000,35.268557,7.5,749,12281551,120
3100000,7.453347,5.9,92,0,111
12500000,13.939054,7.5,323,10725228,100
13000000,11.892615,6,173,0,109
0,5.69872,6,94,0,118
12500000,8.780512,5.4,177,27206120,101
0,4.021389,8.4,11,0,101
12000000,15.817096,7.1,509,11293663,106
12500000,34.821223,7.7,1451,20416563,94
12800000,22.022228,7.6,377,40031879,140
0,0.139384,6.2,25,0,132
12500000,2.950618,7.3,31,1227324,99
15000000,7.497306,5.8,84,5024782,90
20000000,26.396191,6.3,1150,31327899,105
12500000,6.546037,6,94,1083683,108
12300000,28.670193,7,640,84460846,69
0,9.572705,7.4,133,15,140
12500000,0.903529,6.3,30,3878993,118
8000000,47.584643,7.5,2005,441306145,122
7000000,50.152327,7.5,2542,470654000,124
11000000,60.767168,6.4,2296,235483004,95
12516654,11.103202,7.6,142,8109160,78
25000000,15.26213,5.6,304,79817939,94
12000000,6.035152,6.9,281,96070507,122
12000000,10.297189,6.2,137,75781642,102
12000000,22.434102,7.3,675,96800000,113
15000000,41.249004,6.4,1648,107217396,86
12000000,23.161754,7,504,79567667,114
12000000,19.195399,7,375,68706993,113
12000000,21.958055,6.3,417,81272766,110
12000000,45.477802,6.7,1060,114194847,104
12000000,12.60629,6.5,168,0,81
12000000,40.631671,7.3,1514,39673162,154
12000000,26.219598,6.2,497,43493123,107
15000000,64.504747,6.6,1935,145000000,84
12000000,3.389249,6.2,51,30400000,132
5000000,14.779537,6.6,249,42365581,116
12000000,6.703319,4.7,158,61141030,93
12000000,49.070321,6.5,1564,100000000,88
12000000,21.933822,7.3,323,89800000,172
12000000,20.624896,6.6,435,52223306,96
12000000,8.083995,5.5,339,40855419,89
12000000,11.135734,5.5,281,56309766,98
12000000,4.623609,4.7,30,31179516,97
12000000,11.510281,6.3,218,31155435,93
0,15.085981,7.2,212,27281507,85
12000000,18.422327,7.3,383,56298474,123
12000000,8.410688,6.5,85,32726956,93
12000000,74.358971,7.6,3759,307166834,125
12000000,18.422008,6.9,439,22921898,121
0,15.896312,6.3,210,25434291,102
12000000,8.61659,5.4,25,54000000,102
12000000,6.044161,6.5,330,21133087,99
12000000,29.019504,7.4,579,100129872,98
0,6.2464,6.4,72,0,118
0,5.315213,6.6,101,0,125
12000000,16.931846,5.8,364,23006849,104
12000000,64.610671,6.1,1937,85512300,109
0,4.480167,4.3,15,51,86
12000000,29.223881,7.4,636,17654912,115
0,7.710797,6.7,94,0,92
12000000,1.081822,5.4,33,17292381,86
12000000,16.183746,5.6,364,22939027,94
12000000,47.992817,6.6,1151,42931041,88
0,1.20245,5.3,8,13960203,93
12000000,0.700792,5.3,11,12902790,100
0,10.409253,6.1,99,21520719,100
0,14.345428,6.1,163,0,113
12000000,6.803763,6.4,110,0,122
0,19.944479,6.4,377,31466789,101
14000000,26.967494,7.9,613,85000000,149
12000000,3.444542,4.6,47,0,93
0,74.817641,7.8,2067,87100449,123
0,21.064082,7.1,439,92863945,119
12000000,16.40512,6.1,294,35485056,100
12000000,32.940597,6.4,933,32248241,106
12000000,13.427427,6.9,86,0,109
0,5.359381,4.9,23,0,81
8000000,8.708229,5.7,168,6739141,95
12000000,4.330428,5.9,43,5542025,86
0,7.594593,6,111,0,113
12000000,4.770195,5.8,78,6754898,116
12000000,1.623338,3,23,4922166,90
12000000,2.993939,5.7,16,4939939,108
12000000,10.536092,4.6,89,23,119
12000000,8.290636,6.6,154,3148182,110
0,3.603842,6,22,0,109
11000000,27.65527,6.7,537,88489643,119
0,1.379643,6.8,4,0,100
12000000,9.164386,6.9,141,0,100
12000000,9.779444,6.5,225,0,97
12400000,32.523573,7.3,720,8371085,142
0,2.24888,6.4,53,0,104
12000000,27.322212,6.5,882,12077441,99
12000000,12.664787,6.9,206,19271312,129
12000000,3.004432,6.1,38,0,90
12000000,4.795244,6.9,41,0,100
12000000,5.841285,6.5,84,1644755,111
12000000,5.327714,6.8,107,15250000,114
1200000,3.582733,6.2,50,0,86
0,2.678715,6.1,9,0,107
8000000,9.728143,6.1,88,0,90
0,2.303865,5.3,22,0,103
12000000,11.237374,6.8,67,0,120
0,1.906807,6.5,28,0,140
12000000,2.695896,5.2,28,0,110
0,1.416796,4.8,13,0,95
7500000,11.636883,6.7,192,0,95
12000000,4.793348,7.6,55,10652498,132
19000000,0.738652,3,3,2570000,89
12000000,5.158067,6.3,59,11212294,131
20000000,5.727602,5.8,62,17479,113
12000000,25.496926,6.9,612,0,99
1200000,0.489271,4.3,5,0,111
12000000,11.150261,6,229,101332962,99
10000000,53.595686,7.7,2912,83557872,103
0,0.186234,4.3,2,0,89
11500000,20.747994,6.4,407,57469467,103
0,2.930853,7.5,20,0,134
11500000,4.75919,5.5,29,0,101
0,0.753362,6.3,5,0,130
11000000,45.072136,6.9,1596,153083102,106
11000000,126.393695,8.1,6624,775398007,121
11500000,56.805781,5.7,1406,94073028,102
11000000,12.854853,7.4,247,111858363,197
0,14.637357,7.1,242,0,112
0,21.801188,6.2,821,0,116
25000000,31.019381,7.2,1486,93617009,116
11000000,11.227087,6.4,298,72778712,95
11000000,19.231507,7.3,384,64088552,120
11000000,31.162838,7.3,1368,78874843,106
12000000,3.94487,3.9,74,0,96
11000000,7.559192,6.6,217,49797148,107
0,7.377587,5.6,142,0,101
13000000,38.018085,6.7,1062,97837138,81
11000000,33.283554,7.5,1018,41227069,101
11000000,15.864928,7.3,337,39363635,122
10500000,23.449703,6.6,827,75902208,97
11000000,31.900899,6,722,68233629,90
11000000,14.282314,6.5,204,31672907,92
11000000,7.645979,7.4,158,38105395,114
11000000,3.495758,4.1,54,23978402,86
12000000,7.558959,5.9,65,37170057,91
11,3.375208,6.4,29,11,145
12000000,4.234269,5.5,57,4884663,100
11000000,39.337949,7.2,1213,62076141,111
11000000,29.543331,7.7,505,20000000,184
24000000,4.12064,5.8,53,14782676,89
24000000,2.259537,5.7,34,13700000,84
11000000,7.722021,6.3,139,59520298,98
11000000,7.063053,4.9,74,23430766,95
11000000,16.003958,7,334,13110448,100
11000000,21.204929,7.3,440,61619773,120
0,6.799314,6.6,131,0,118
11000000,33.758281,7.3,838,0,81
14000000,9.371811,5.4,60,6413915,86
11000000,33.282794,7.5,919,30000000,118
10000000,3.208172,8.2,12,4069090,125
11000000,4.131918,6.8,80,0,125
0,4.093288,5.1,75,0,91
11000000,1.187671,6.6,9,2832826,113
11000000,36.319205,7.2,834,32935319,105
0,4.146752,5.8,75,16017403,95
11000000,9.705589,5.1,153,2807854,98
11000000,1.396985,5.9,16,2200000,124
0,4.056774,6,33,2945242,105
11000000,5.062687,6.2,42,0,104
0,3.122152,5.6,35,0,111
10800000,32.943848,5.9,820,113857533,92
0,0.700127,7.3,6,0,116
11000000,31.763201,5.9,881,0,97
0,8.950864,5.7,25,0,123
7400000,3.246903,6.1,42,17000000,193
14000000,4.519523,6.3,46,18535191,97
0,18.764453,5.2,302,0,98
0,6.340135,5.6,112,0,102
10500000,86.201184,7.9,2998,68700000,149
10500000,56.105798,7.3,3269,792910554,115
10000000,12.792446,5.8,160,17500000,97
0,1.985552,6.8,6,0,97
10500000,0.037073,8.5,2,123509,99
0,0.12082,5.2,29,0,135
11000000,3.646848,5,16,0,110
12000000,5.759545,6.4,35,9622846,145
11000000,25.302978,7,766,0,105
10000000,43.734886,7.9,2811,225933435,126
11000000,10.016909,5.3,149,0,106
10000000,33.124871,6.1,1071,163876815,108
10000000,10.892398,6.5,249,85300000,106
28000000,14.754281,5.8,568,90449929,98
10000000,53.727146,6.1,1306,118587880,105
10000000,8.9876,5.7,418,103166989,95
10000000,29.244768,5.9,903,139352633,93
10000000,14.447723,5.6,261,91196419,101
6000000,5.882208,6,77,57231524,110
13800000,17.3393,6.7,291,52293982,119
10000000,19.524972,7.2,234,50100000,178
10000000,8.932837,6.4,198,50752337,101
10000000,35.695442,5.8,865,183474602,92
12000000,26.598884,6.5,755,41205099,92
10000000,23.316208,6.1,720,59217789,90
10000000,25.929893,6.7,454,40485039,90
10000000,8.305998,7,103,37402877,153
10000000,21.258991,6.9,459,136836156,124
10000000,5.699058,6.6,67,44460850,83
12305523,36.582038,5.9,748,36230219,107
10000000,34.224204,6.4,742,57500000,90
10000000,38.179483,5.8,1102,64188367,97
10000000,30.934688,5.8,816,33583175,80
20000000,7.499639,6,100,33526835,85
10000000,45.946524,6.2,983,104303851,97
10000000,4.928777,6.4,69,25754284,108
10000000,10.125029,5.4,197,32101000,108
9000000,20.452449,6.4,379,32973937,89
10000000,14.543435,6.8,823,30652890,130
10000000,6.015354,5.5,62,0,98
10000000,12.902975,6.2,161,29450919,101
15000000,6.216203,6.3,252,30050028,114
10000000,3.290639,6,31,29392418,100
8500000,4.844451,5,70,34411240,84
12000000,9.559737,5.3,153,38368909,103
10000000,11.350382,6.1,122,25605015,100
10000000,13.455373,6.9,291,33697647,91
65000000,31.974359,6.2,679,143695338,102
10000000,16.78512,6.9,311,20766616,103
10000000,26.090495,5.4,581,52882018,97
14000000,2.698185,5.8,36,24637469,116
0,5.904126,5,114,0,96
10000000,22.888173,5.8,441,42333295,98
10000000,5.025446,6.4,81,0,105
0,2.580808,5.2,13,0,123
0,4.192064,5.3,49,0,107
0,2.596338,6.1,27,0,112
9000000,18.289303,7.5,676,17096053,93
10000000,26.268209,4.7,507,66821036,100
10000000,17.592299,6.3,272,85978266,122
0,6.27141,6.4,34,0,101
0,11.158906,5.5,203,0,100
10000000,3.079862,6.3,47,16153593,129
0,8.288813,6.1,159,0,81
11000000,32.579697,6.6,864,48572000,96
12600000,33.555764,6,635,28650575,84
10000000,2.959547,6.6,50,15795189,99
25000000,4.068107,6,57,15156200,110
10000000,17.663353,7,1068,21587700,130
10000000,4.207456,5.6,72,20342161,84
10000000,7.944457,8,201,0,92
10000000,3.352702,5.4,58,0,90
0,5.856363,5.6,62,0,76
6400000,21.006078,6.6,406,35057696,99
10000000,5.647538,6.2,136,17297244,96
10000000,1.000178,8.1,12,0,104
5000000,27.247013,6.7,1049,58978653,108
0,1.83428,6.1,15,0,108
10000000,11.592129,5.5,75,0,87
10000000,18.366362,7.4,1050,12827813,89
10000000,6.736274,6.4,86,10571408,98
10000000,28.570174,6.8,1196,28883511,105
30000000,5.671691,6.2,179,9898412,100
0,5.842299,5.3,101,0,89
10000000,9.525626,6.4,137,8801940,114
10000000,14.038512,5.1,179,6110000,90
0,9.177896,6.8,131,0,97
6000000,35.350303,4.4,797,32438988,90
10000000,12.067921,5.3,145,0,95
10000000,30.863082,6.3,700,9636289,101
0,10.254807,5.9,135,6861102,87
20000000,73.567232,8.2,3016,23875127,119
0,16.361743,5.9,289,6842058,94
10000000,1.374409,5.5,2,0,74
18000000,6.18869,7.3,99,9495408,131
10000000,15.280261,7.7,306,0,112
0,0.753481,5.5,34,0,96
9500000,14.105392,6.4,334,7800000,88
10000000,14.905357,6.2,238,33000000,100
10000000,0.518056,3.8,6,2154696,79
9000000,12.172131,6.5,115,21571189,121
0,3.084874,4.1,10,0,85
10000000,17.078656,6.9,336,7177143,126
10000000,16.318608,6.6,183,10835752,107
10000000,10.409155,6.1,217,4417580,83
0,5.355763,6.9,73,0,120
0,4.725357,5.4,41,0,112
11500000,4.850402,5.7,36,3275585,100
10000000,8.902102,6.6,105,3193102,89
6500000,28.223163,7.2,1149,98410061,112
10000000,3.007816,6.4,25,5164404,140
0,1.610132,6.8,15,0,92
0,8.326131,7.3,90,0,120
10000000,3.919057,4.4,51,0,97
0,2.23411,6.3,24,0,135
10000000,19.865989,4.8,448,40055439,95
14000000,0.310513,6,2,439564,118
10000000,19.263477,5.8,383,7587485,97
10000000,4.123533,7,54,1759252,98
0,6.948401,6.4,168,0,98
10000000,3.988432,5.4,24,1631839,101
0,5.099923,6.8,49,0,132
20000000,19.494703,6.4,365,1969193,105
0,3.759988,5.5,46,0,154
10000000,4.176066,6.2,51,0,87
10000000,16.436178,6.5,425,3665069,102
10000000,14.979375,6.1,210,7022728,96
0,8.045488,6.8,37,0,104
0,8.312153,4.9,46,0,93
10000000,10.733761,6,190,21786738,111
0,0.111313,6.3,7,0,119
10000000,4.570043,4.8,50,598645,89
5000000,6.265659,5.6,86,1296184,106
0,17.54768,6.6,491,42776760,113
10000000,3.412162,5.5,62,0,93
0,0.627964,6.4,5,0,105
0,5.75555,6.5,98,0,103
0,1.031142,5.3,3,0,100
7700000,7.554799,5.9,131,1072602,123
10000000,2.85283,6.3,29,0,111
0,1.769593,6.4,12,0,86
10000000,9.805551,6.5,177,295750,99
0,12.898984,6.4,169,0,96
10000000,2.803642,6,50,0,82
0,6.085879,6.4,139,42145,110
0,11.946898,4.1,178,126247,83
0,0.397341,6,5,0,0
10000000,0.072085,5.8,14,0,125
10000000,2.849895,6.2,31,0,104
10000000,0.666218,3,9,45779,86
0,1.388136,4.8,19,0,90
3200000,2.631688,5.4,59,0,90
0,10.955567,4.7,44,0,90
0,0.122874,5.8,4,140987,94
10000000,5.145655,5.1,83,17472,111
10000000,1.728816,7,5,9069,85
10000000,3.064563,3.9,29,0,93
14100000,9.318033,5.7,188,0,107
0,7.245108,5.4,130,0,94
0,9.085482,6.4,34,0,91
0,6.814247,5.6,80,0,99
10000000,2.873796,4.3,16,0,91
0,4.481897,6.1,35,0,117
0,1.413934,6.5,1,0,85
10000000,2.574014,6.4,22,0,106
10,1.617943,6.9,26,11,85
0,1.259968,4.3,9,0,99
10000000,5.099472,4,53,0,90
0,2.131524,6.4,6,0,116
0,0.304566,5,6,0,85
10000000,11.847324,7.1,193,0,130
10,10.013629,4.9,119,10000000,99
10000000,3.753703,6.7,27,0,89
9500000,19.978021,6.4,737,17164377,107
9600000,3.588529,6,24,4386236,144
11000000,9.337388,6.4,135,59827328,98
10000000,11.431434,4.3,158,0,94
9500000,28.675891,6.5,531,111584787,117
10,9.70276,6.1,86,0,102
8900000,17.151293,7.5,400,19839492,127
10500000,11.225044,4.5,123,14144000,98
9500000,5.346205,4.9,34,0,87
9400000,14.562991,7,140,60000000,163
12899867,19.747809,7.3,406,85582407,121
9300000,12.928269,6.2,148,0,90
10000000,3.193777,6.2,51,0,89
0,5.107235,6.9,49,0,104
10000000,10.073144,5.1,74,0,94
0,4.807549,6,40,0,131
7400000,36.173598,7,885,21817298,136
0,5.499412,7.1,83,0,92
0,5.900535,7.3,66,0,176
11000000,94.184658,7.9,4470,104931801,117
85000,29.262427,7.2,590,30859000,83
10000000,17.611971,6.3,254,2995811,106
9000000,7.623979,7.4,134,83304330,181
5500000,31.036,6.5,562,141195658,130
10000000,10.424596,5.7,129,0,93
7000000,7.720692,7,118,8220215,110
9000000,6.717994,6.9,66,41590886,118
9000000,3.951041,6.8,38,34573780,120
9000000,27.600843,6.3,581,44196684,87
9000000,14.098952,7.3,235,24538513,123
9000000,82.975841,6.6,1954,108782847,104
9000000,3.269459,4.9,70,0,91
9000000,18.514292,6.6,693,23936908,88
9000000,7.029126,6.7,60,0,126
26000000,11.233081,6.5,201,28780255,118
40600000,34.022209,7.1,738,90400000,116
9000000,4.134327,4.8,119,21510851,84
0,6.904734,5.8,21,0,85
9000000,4.641006,7.4,71,0,137
0,5.663889,6.8,110,0,114
0,1.118511,6.3,16,6126237,80
8500000,8.775844,6.4,100,19125401,119
9000000,2.062087,6.5,95,4777465,97
9000000,8.738737,6,41,4350774,79
0,4.976268,6.8,78,0,114
9000000,3.810697,5.7,49,0,91
9000000,2.365328,6,17,2955039,97
9000000,5.2545,5.5,29,0,103
0,5.293363,6.1,56,0,92
0,10.932711,6.9,116,1053788,119
0,9.05029,7.2,250,0,156
9000000,9.933926,6.8,79,18663238,84
0,0.843067,5.1,6,0,185
9000000,8.218383,6,35,0,120
6000000,5.119593,5.8,214,14348529,98
9000000,2.872281,7,33,0,128
9000000,0.717811,4.8,14,771499,130
5000000,1.458884,6.1,7,140666,86
6500000,7.028946,6.8,68,0,130
9000000,2.009597,4.5,12,1046166,97
0,7.247023,7,54,0,102
0,2.351706,5.6,10,0,105
9000000,4.799022,5.8,75,0,103
5000000,16.072466,6.3,503,328203506,97
0,3.891186,5.2,27,0,76
8800000,3.789485,5.9,62,0,90
7347125,3.949796,7.3,40,0,122
0,14.038703,7.9,285,20374201,127
86000000,18.172736,6.3,395,14373825,84
0,1.881466,8,27,0,69
9000000,6.677926,5.6,61,0,96
8500000,24.750909,6.8,538,32222567,97
7000000,17.697042,6.8,274,39462438,112
9250000,7.000949,6.8,28,29174648,125
8500000,11.436405,5.6,85,22456509,96
9000000,14.171759,5.7,146,2500000,98
0,0.702971,6.1,14,0,92
0,13.476596,6.7,270,0,99
12000000,3.604863,6.8,50,20138836,122
8500000,40.28709,6.8,1322,43528634,100
22000000,3.809131,3.4,38,5271666,104
0,11.708343,5.6,175,0,101
8000000,2.60632,6.6,28,0,135
8500000,9.230073,6.8,107,4440055,119
12000000,14.719886,7.7,232,42345360,145
9000000,28.540614,6.6,671,6108720,106
8000000,0.034259,7,17,1997807,126
0,1.840511,6.6,29,0,128
6500000,6.787967,7.1,154,22889018,124
7700000,3.353176,7.2,79,46000000,159
8250000,7.973109,7,63,30000000,171
0,5.897479,6.7,100,188126,98
10000000,1.465762,4.3,7,0,122
8000000,121.463076,8.3,8428,213928762,154
0,10.639916,7,164,76657000,97
8500000,89.095538,7.6,3395,38697217,117
8500000,2.62082,5.1,107,5001655,104
8200000,37.960289,7.4,941,286214286,174
8000000,21.735068,6.1,321,69821334,111
8000000,14.793177,7.5,1686,100523181,102
8000000,51.109279,7.8,1522,52287414,89
5000000,45.490374,7.1,1777,82719885,113
0,3.804597,4.8,75,0,95
8000000,26.356697,7.2,561,43000000,111
8000000,3.501158,7,31,27362712,109
0,2.088251,5.7,15,0,108
8000000,33.372828,7,1261,39187783,100
0,8.864368,5.3,180,0,85
8000000,37.821106,6.1,1004,26049082,94
0,4.293706,5.6,23,0,89
0,3.467923,7.5,18,0,80
8000000,10.19377,7.2,189,0,111
6500000,25.289665,6.5,456,81974493,142
14000000,14.730796,6.4,291,18090181,112
8000000,4.482714,5.8,62,22593409,91
8000000,4.932893,6.7,81,18948425,112
8000000,7.894489,6.4,177,17460020,82
8000000,13.987772,5.2,99,29010817,97
7000000,45.310443,7.3,2066,34266564,102
8000000,9.799177,6.1,181,16856124,93
8000000,5.069095,6.5,42,12671300,116
8000000,13.517017,5.9,261,10629321,118
0,1.353971,5.7,9,0,114
0,14.969093,6.6,348,25288872,93
8000000,45.395839,6.7,2210,74952305,92
0,0.269661,3.9,5,8880705,110
8000000,5.93923,6.6,148,8279017,92
8000000,11.837067,5.7,134,10130000,104
8000000,2.149469,4.6,30,0,97
0,1.569449,4.9,11,0,89
8000000,3.535789,5.5,46,0,92
0,5.897391,6.9,95,25966555,140
8000000,21.024346,7,459,5659286,90
8000000,7.235794,7,97,18124262,129
8000000,8.204829,6.9,196,0,111
8000000,8.403859,5.7,95,2275557,79
0,4.221313,6.3,39,0,104
8000000,13.143045,6.9,672,6491240,101
7200000,6.138802,6.6,94,0,113
0,1.939054,6.9,13,92,92
8000000,8.717235,6.7,21,589304,106
0,0.289433,4.3,4,0,98
0,10.621353,7.3,181,0,75
8000000,35.735689,7.3,1254,63464861,104
8000000,7.433574,5.9,63,852872,112
8000000,4.090382,5.8,18,458232,99
0,0.812776,4.9,8,0,180
0,6.335881,5.9,41,0,109
0,1.278092,7,3,0,111
8000000,5.244518,6.6,135,426224,91
0,1.265683,5.2,16,0,99
8000000,10.791954,6.4,215,3453043,98
8000000,9.782433,5.6,144,0,95
0,4.409263,6.9,37,0,142
8000000,3.942464,6.3,24,143451,107
0,2.597665,5.6,33,0,105
8000000,6.500835,5.1,41,53086,112
8000000,39.338097,7.8,773,553171,124
22000000,12.893219,5.8,103,413454,97
8000000,0.983484,6.1,17,2019009,124
0,2.214925,4.6,21,0,96
0,1.86453,4.3,8,0,114
0,9.100352,7,177,2455831,93
8000000,7.828459,7,129,0,104
7800000,11.000654,6.4,153,22441323,102
0,5.0005,5.4,33,0,90
0,6.41678,5.9,31,882290,100
8000000,2.101718,4.1,16,0,106
7500000,19.585801,7,350,145793296,99
0,4.105363,6.6,19,0,114
7500000,17.318839,6.5,240,32392047,91
7700000,3.363973,6.6,43,0,110
6500000,29.01153,7.1,664,24793509,92
10200000,20.745052,5.6,453,35619521,93
7500000,16.990308,6.8,409,26096852,100
10284523,4.820166,5.7,75,11588205,104
7500000,2.226412,5.8,26,0,109
6500000,8.526635,6.8,142,12633747,105
7500000,1.369528,4.5,7,4245870,102
0,1.82184,4,26,0,97
7500000,0.571663,6.1,7,3347647,110
8000000,14.652342,5.7,192,10848783,92
0,1.71729,5.2,13,0,112
0,0.024186,7,3,0,103
7500000,8.859657,6.2,116,0,92
7500000,0.086731,5.8,2,0,101
8000000,7.802245,6.2,132,5634828,113
12500000,1.589693,6.4,4,0,95
0,0.553752,6,13,0,156
7300000,24.281951,7.7,450,0,95
0,9.983004,5.6,244,0,92
7500000,25.281197,7.5,841,19000000,107
7000000,38.150787,6.4,887,1333124,117
7300000,16.829837,6.7,348,10329747,103
0,1.288173,4.4,17,2400000,100
7500000,19.782725,7,2244,231411584,96
7500000,4.943588,5.5,63,0,104
7200000,34.634181,6.3,553,116019547,120
6000000,143.659698,8.4,5893,245066411,175
4000000,18.422323,6.1,302,92921203,95
7500000,45.610993,7.2,2904,60722734,95
7000000,17.681707,7.1,281,116700000,121
7000000,35.897151,6.1,1040,167221571,110
0,11.199544,4.9,161,0,86
7000000,30.465138,6.4,533,161777836,121
7000000,5.675535,6.5,69,0,95
0,29.173266,6.7,620,55447968,112
6600000,4.492455,6,56,37710610,112
7000000,17.717681,6.8,273,54600000,93
7000000,17.434862,6.8,384,49084830,114
7000000,25.511217,6.8,881,25405445,104
9000000,12.268143,6.6,269,25000000,119
7000000,30.214716,6.3,524,97572000,125
7000000,6.872784,4.9,50,20256975,96
0,23.413188,6.8,1005,0,99
0,1.830306,7.5,10,21268532,46
7000000,14.741589,4.4,216,36433975,89
7000000,5.500324,6.3,66,14702438,92
0,16.754452,6.6,322,0,107
700000,29.761163,7.2,691,17986781,103
7000000,2.772178,6.2,17,14011454,97
7000000,19.301432,6,306,16829545,89
0,0.000372,4,3,0,90
7000000,23.612409,6.6,483,31430334,105
7500000,6.557643,6.5,100,0,103
7000000,9.887662,5.8,95,0,103
7000000,8.079046,7,139,14618727,116
7000000,21.626288,7.3,463,0,101
7000000,14.672151,7,201,8373585,164
7000000,2.627232,5.6,30,7292175,96
7000000,12.150871,6.5,110,0,111
0,2.128211,6.8,84,0,94
0,2.881239,3.8,18,0,93
7,4.857028,5.7,63,5,90
7000000,2.206097,6.7,14,4720371,113
7000000,3.721858,7.4,64,29385320,192
7000000,5.091253,6.4,76,0,99
7000000,15.212569,6.1,133,0,91
0,0.838938,6.4,6,0,96
7000000,7.051521,6.1,56,2062066,104
7000000,11.400229,6.2,81,0,90
7000000,21.276864,7.4,677,6038942,112
0,1.799504,5.8,8,0,100
7000000,2.932784,5,15,0,102
7000000,2.550045,4.5,31,1246141,100
7000000,5.517597,6.7,46,0,125
0,3.829937,6.2,16,0,107
0,8.893676,7.1,420,0,107
8000000,9.590373,6,208,0,98
7000000,7.155519,5.7,20,1429299,106
0,0.587276,2.7,13,0,95
7000000,13.635828,6.7,212,382946,106
0,10.416332,5.8,212,523511,93
3500000,5.038953,6.2,68,0,103
7000000,1.498245,7.7,5,0,96
7000000,8.184588,7.1,164,573335,103
7000000,2.26778,5.9,29,453079,108
7000000,3.120016,6.7,41,1310673,170
7000000,8.207425,6,73,46488,108
0,2.356244,6.3,8,0,120
6000000,34.917447,7.2,837,30471,108
0,0.542814,5.8,5,0,92
7000000,5.060656,5,85,0,84
7000000,5.33861,5.1,47,12400000,76
0,1.874783,6.5,4,0,53
0,14.574995,7,251,41410568,115
7000000,8.591387,6.9,140,8900000,97
6900000,26.181753,7.4,583,7993039,102
0,21.01755,6.1,843,7000000,104
0,3.139294,6.8,27,0,96
7000000,6.665164,5.8,110,0,94
0,2.832628,6.3,20,0,125
0,3.528643,6.7,62,0,108
6800000,4.665309,6.1,73,0,101
6900000,25.613197,5.6,555,44287131,101
6800000,21.285206,7.9,479,7103838,130
0,4.240495,5.8,44,0,125
0,3.810943,5.1,24,0,88
4000000,23.604936,7.8,504,0,115
6500000,60.225219,5.6,1517,255273813,99
7,0.050456,5.2,6,7,82
6500000,17.705671,7.4,364,57504069,112
6500000,6.847099,6.8,116,54215416,108
0,8.067702,6.3,16,0,107
6500000,11.208769,6.8,157,31899000,105
6500000,2.163683,6.2,42,0,108
6500000,11.142389,7,196,28451622,98
6500000,11.885221,5.1,128,13368437,88
6500000,12.524953,7,190,12376563,131
0,1.537859,4.1,35,10,91
0,3.481517,7,32,0,140
