Cust ID,Name,Street1,Street2,Street3,Street4,City,State,Zip Code,Country,Phone#,Contact ID,Contact Type,Contact Name,Contact Title,Contact Phone,Ext,Contact Fax,Contact Email,Setup Date
TRS,Triumph Supplements LLC,1459 N La Palma Place,,,,Saratoga Springs,UT,84045,USA,(801) 638-1358,1061,CofA,Justin Maggiori,,,,,justin@triumphsupps.com,1/12/2021
TMS,Trividia Manufacturing Solutio,248 Main Street,,,,Lancaster,NH,3584,USA,603-788-4952,614,COFA,,,,,,bohearn@trividams.com,
TRV,"TriVita, Inc",16100 Greenway Hayden Loop,Suite 950,,,Scottsdale,AZ,85260,USA,480-337-4133,615,COFA,,,,,,helen.miller-schank@trivita.com,
TRF,Tru Fru,1546 S. 4650 W.,,,,Salt Lake City,UT,84104,USA,801-652-6536,616,COFA,,,,,,tmurray@trufru.com,
TLM,True Leaf Market LLC,175 W 2700 S,,,,Salt Lake City,UT,84115,USA,801.491.8700,617,COFA,,,,,,jhartmann@trueleafmarket.com,
TLM,True Leaf Market LLC,175 W 2700 S,,,,Salt Lake City,UT,84115,USA,801.491.8700,618,COFA,,,,,,kjones@trueleafmarket.com,
TBH,TrustBo Holdings,500 Corporate Circle,Unit G,,,Golden,CO,80401,USA,720-468-1053,157,CofA,Clarissa Schneider,,720-468-1053,,,cschneider@biotrust.com,11/27/2018
TRY,Truvy,172 E 14075 S,,,,Draper,UT,84095,USA,(801) 888-6529,955,CofA,Emily Ashton,Quality Specialist,,,,emily@truvy.com,10/14/2020
TRY,Truvy,172 E 14075 S,,,,Draper,UT,84095,USA,(801) 888-6529,979,CofA,Tory Parker,,,,,parkersco@truvy.com,11/5/2020
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,619,COFA,,,,,,michaels@redrocklabsaz.com,
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,620,COFA,,,,,,janetm@redrocklabsaz.com,
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,621,COFA,,,,,,samanthag@redrocklabsaz.com,
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,622,COFA,,,,,,jesusc@redrocklabsaz.com,
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,623,COFA,,,,,,brycec@redrocklabsaz.com,
21C,Twenty-first Century HealthCar,2115 S Wilson Street,,,,Tempe,AZ,85282,USA,480-966-8201,624,COFA,,,,,,rebeccab@redrocklabsaz.com,
TWN,Twinlab Consolidation Corporat,4800 T-Rex Ave STE 305,,,,Boca Raton,FL,33431,USA,(561) 443-5301,1312,CofA,Gene Bruno,Senior Dir Product,(561) 353-9611,,,GBruno@twinlab.com,4/22/2021
TWN,Twinlab Consolidation Corporat,4800 T-Rex Ave STE 305,,,,Boca Raton,FL,33431,USA,(561) 443-5301,1313,CofA,Niki Simoneaux,VP Sale Mkting,(561) 443-5309,,,NSimoneaux@twinlab.com,4/22/2021
TWN,Twinlab Consolidation Corporat,4800 T-Rex Ave STE 305,,,,Boca Raton,FL,33431,USA,(561) 443-5301,1314,CofA,Angela Lee,AP,(561) 353-5413,,,Accountspayable@twinlab.com,4/22/2021
UET,Unique Encapsulation Technolog,9 Lenel Road,,,,Landing,NJ,7850,USA,973-347-1775,686,CofA,Vijay Khadse,QA Director,973-448-2801,225,,vkhadse@orcasnaturals.com,1/7/2020
UET,Unique Encapsulation Technolog,9 Lenel Road,,,,Landing,NJ,7850,USA,973-347-1775,691,CofA,,,,,,kgrao@orcasnaturals.com,1/13/2020
UET,Unique Encapsulation Technolog,9 Lenel Road,,,,Landing,NJ,7850,USA,973-347-1775,692,CofA,,,,,,accounts@dolcas-biotech.com,1/13/2020
UNP,United Pharma LLC,2317 Moore Avenue,,,,Fullerton,CA,92833,USA,(714) 738-8999,1088,CofA,Luyen Phan,,(714) 738-8999,,,luyen.phan@unitedpharmallc.com,1/22/2021
UNP,United Pharma LLC,2317 Moore Avenue,,,,Fullerton,CA,92833,USA,(714) 738-8999,1089,CofA,Michael Chang,,(714) 738-8999,,,michael.chang@unitedpharmallc.com,1/22/2021
UVR,Univera,3005 1st Ave #101,,,,Seattle,WA,98121,USA,(206) 629-3054,874,CofA,Phillip Thompson,QA/QC Compliance Spec.,(206) 629-3054,,,pthompson@univera.com,8/5/2020
UHS,Usana Health Sciences,3838 W Parkway Blvd,,,,Salt Lake City,UT,84106,USA,801-954-7835,625,COFA,,,,,,dave.benson@usanainc.com,
UST,UST Corp,855 N McCormick Way,,,,Layton,UT,84041,,801.547.8052,684,CofA,,,,,,labresults@ustcorp.net,12/20/2019
VCH,V Chocolates,850 S Main Street,,,,Salt Lake City,UT,84101,USA,801-505-8963,630,COFA,,,,,,christian@vchocolates.com,
VH,Vimerson Health AG,Rothusstrasse 21,,,,Hunenberg,,6331,Switzerland,,889,CofA,,,,,,ratiba@vimerson.com,8/12/2020
VRV,"Virtue Vitamins, LLC",3154 Deluna Dr.,,,,Rancho Palos Verdes,CA,90275,USA,(310) 927-3192,827,CofA,Casey Bauer,President,(310) 927-3192,,,Cbauer@thevirtuevitamins.com,7/7/2020
VBL,"Vita Blend, Ltd",1160 Tara Ct Bldg A,,,,Rocklin,CA,95765,,916.645.5640,631,COFA,,,,,,chris@vitablend.com,
VJO,Vitajoy USA Inc,14165 Ramona Ave,,,,Chino,CA,91710,USA,626-965-8830,632,COFA,,,,,,qc@vitajoyusa.com,
VJO,Vitajoy USA Inc,14165 Ramona Ave,,,,Chino,CA,91710,USA,626-965-8830,633,COFA,,,,,,charles@vitajoyusa.com,
VTL,"Vital Plan, Inc.",1122 Oberlin Rd,STE 232,,,Raleigh,NC,27605,USA,(336) 708-6774,801,CofA,Ryan Burke,,(336) 708-6774,,,Ryan.burke@vitalplan.com,6/9/2020
VTL,"Vital Plan, Inc.",1122 Oberlin Rd,STE 232,,,Raleigh,NC,27605,USA,(336) 708-6774,802,CofA,Meg Rawls,,,,,logistics@vitalplan.com,6/9/2020
VAL,"Vitalabs, Inc.",1451 Hwy 20 West,,,,McDonough,GA,30253,USA,1-800-241-3017,1050,CofA,Brian Evans,,(770) 478-0007,,,brian@vitalabs.com,1/11/2021
VAL,"Vitalabs, Inc.",1451 Hwy 20 West,,,,McDonough,GA,30253,USA,1-800-241-3017,1051,CofA,John Warner,,(770) 478-0007,,,john@vitalabs.com,1/11/2021
VBI,"VitalBody, Inc.",2350 E. Germann Rd,Suite 37,,,Chandler,AZ,85286,USA,800-390-8973,264,CofA,Stacy Dixon,Purchasing,580-319-2406,,,stacy@vitalbody.com,10/3/2019
VBI,"VitalBody, Inc.",2350 E. Germann Rd,Suite 37,,,Chandler,AZ,85286,USA,800-390-8973,1223,CofA,,,,,,kim@vitalbody.com,3/19/2021
VPI,Vitality Products Internationa,73 S Palm Ave Suite 303,,,,Sarasota,FL,34236,USA,941-806-8548,634,COFA,,,,,,Brianyusem@gmail.com,
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1097,CofA,Alexandra Ajmo,Sr. Dir. QA/QC,(727) 399-6014,,,alex@viva5corp.com,1/27/2021
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1098,CofA,Laura Carvajal,Manager of QA/Regulatory,(954) 839-4079,,,laura@viva5corp.com,1/27/2021
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1099,CofA,,AP,(801) 896-9937,114,,ap@growve.com,1/27/2021
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1214,CofA,,,,,,petera@viva5corp.com,3/15/2021
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1263,CofA,,,,,,jcorrea@viva5corp.com,4/8/2021
VI5,Viva 5 Corporation,1650 S Awl Circle,STE 100,,,Salt Lake City,UT,84104,USA,,1274,CofA,,,,,,meckhoff@klnfamilybrands.com,4/9/2021
VMN,VMN Liquids,79 W 4500 S,STE #25,,,Murray,UT,84107,USA,801-747-0590,774,CofA,Matthew Judge,Lab Manager,385-800-14083,,,matthew@vmnliquids.com,4/30/2020
VMN,VMN Liquids,79 W 4500 S,STE #25,,,Murray,UT,84107,USA,801-747-0590,775,CofA,Shauna Roman,V.P. Technical Services,385-800-1416,,,shauna@vmnliquids.com,4/30/2020
VMN,VMN Liquids,79 W 4500 S,STE #25,,,Murray,UT,84107,USA,801-747-0590,776,CofA,Ivy Sichanpheng,,385-800-1424,,,ivy@vmnliquids.com,4/30/2020
VRA,VRA Formulations LLC,10923 NW 122nd St,,,,Medley,FL,33178,USA,,635,COFA,,,,,,vicky@vraformulations.com,
WSN,Watson Inc,301 Heffernan Drive,,,,West Haven,CT,6516,,203.932.3000,636,COFA,,,,,,rohail.majid@watson-inc.com,
WBD,"Well Beyond, LLC",807 East South Temple,Suite 101,,,Salt Lake City,UT,84102,USA,801-580-5366,637,COFA,,,,,,pm@well-beyond.com,
WELL,Wellements,6263 N Scottsdale Rd,Suite 125,,,Scottsdale,AZ,85250,,602.437.0127,2604,CofA,,,,,,kegbert@wellements.com,11/11/2019
WBOT,"Western Botanicals FL, LLC",768 E 1950 N,,,,Spanish Fork,UT,84660,USA,(801) 798-7550,1202,CofA,Bill Cox,,,,,bcox@westernbotanicals.com,3/12/2021
WN,Western Nut Company,434 S. 300 W.,,,,Salt Lake City,UT,84101,USA,(801) 363-8869,832,CofA,Brandy Vandersteen,Operations Manager,(801) 363-8869,,,brandy@westernut.com,7/8/2020
WN,Western Nut Company,434 S. 300 W.,,,,Salt Lake City,UT,84101,USA,(801) 363-8869,833,CofA,Loren Mercer,COO,(801) 363-8869,,,lmercer@westernut.com,7/8/2020
WND,"Wonderland Mushroom Co., LLC",367 W. 700 S.,,,,Salt Lake City,UT,84111,USA,(801) 856-9605,1243,CofA,Milan Otkovic,Owner,,,,m.otkovic@gmail.com,4/5/2021
WYN,"Wynlife Healthcare, Inc.",12636 High Bluff Dr #400,,,,San Diego,CA,92130,USA,(858) 755-8558,1152,CofA,Debbie Romine,General Manager,(858) 755-8558,,,debbieromine@wynlife.com,2/24/2021
YLW,Yellow Emperor,510 Conger St.,,,,Eugene,OR,97402,,541-485-6664,638,COFA,,,,,,tami@yellowemperor.com,
YLW,Yellow Emperor,510 Conger St.,,,,Eugene,OR,97402,,541-485-6664,639,COFA,,,,,,matt@yellowemperor.com,
YLW,Yellow Emperor,510 Conger St.,,,,Eugene,OR,97402,,541-485-6664,641,COFA,,,,,,dan@yellowemperor.com,
YLW,Yellow Emperor,510 Conger St.,,,,Eugene,OR,97402,,541-485-6664,642,COFA,,,,,,Carolyn@yellowemperor.com,
YLW,Yellow Emperor,510 Conger St.,,,,Eugene,OR,97402,,541-485-6664,1191,CofA,Kirsten,,,,,kirsten@yellowemperor.com,3/10/2021
YNG,Young Living,3125 Executive Parkway,,,,Lehi,UT,84043,,801.418.8900,643,COFA,,,,,,aallan@youngliving.com,
YNG,Young Living,3125 Executive Parkway,,,,Lehi,UT,84043,,801.418.8900,644,COFA,,,,,,qclab@youngliving.com,
ZCP,"Zaca Pet, LLC",P.O. Box 17306,,,,Reno,NV,89511,USA,(775) 683-9047,1221,CofA,Deb Kelly,,(775) 849-4239,106,,deb@supersnoutshempco.com,3/17/2021
ZCP,"Zaca Pet, LLC",P.O. Box 17306,,,,Reno,NV,89511,USA,(775) 683-9047,1352,CofA,Liz Cohen,,,,,liz@supersnoutshempco.com,5/3/2021
ZCP,"Zaca Pet, LLC",P.O. Box 17306,,,,Reno,NV,89511,USA,(775) 683-9047,1351,CofA,Stefanie Doling,,,,,stefanie@supersnoutshempco.com,5/3/2021
ZCP,"Zaca Pet, LLC",P.O. Box 17306,,,,Reno,NV,89511,USA,(775) 683-9047,1353,CofA,Leslie Jochum,,,,,leslie@supersnoutshempco.com,5/3/2021
ZEA,ZeaVision LLC,"716 Crown Industrial Court,",STE I,,,Chesterfield,MO,63005,USA,(314) 628-1000,1345,CofA,Chloe Kabat,,,,,ckabat@eyepromise.com,5/3/2021
ZEA,ZeaVision LLC,"716 Crown Industrial Court,",STE I,,,Chesterfield,MO,63005,USA,(314) 628-1000,1346,CofA,Peggy Stohr,,,,,pstohr@zeavision.com,5/3/2021
ZDN,Zero-Day Nutrition Company,12502 Exchange Dr.,STE. 448,,,Stafford,TX,77477,USA,,1084,CofA,Joey Savage,R&D Manager,(512) 487-0386,,,joey@zerodaynutra.com,1/22/2021
ZDN,Zero-Day Nutrition Company,12502 Exchange Dr.,STE. 448,,,Stafford,TX,77477,USA,,1085,CofA,Jeff Weisser,Consultant,(979) 324-4947,,,jeff@zerodaynutra.com,1/22/2021
ZRT,Zurvita Holdings,4450 W. Walnut Hill Ln.,STE 110,,,Irving,TX,75038,USA,(713) 464-5002,1155,CofA,Tina Fernandez,QA,(817) 528-0635,,,tfernandez@zurtiva.com,2/25/2021
ZRT,Zurvita Holdings,4450 W. Walnut Hill Ln.,STE 110,,,Irving,TX,75038,USA,(713) 464-5002,1156,CofA,Stanley Macadory,Director,(214) 232-0867,,,smacadory@zurvita.com,2/25/2021
ZRT,Zurvita Holdings,4450 W. Walnut Hill Ln.,STE 110,,,Irving,TX,75038,USA,(713) 464-5002,1192,CofA,Jay Shafer,,,,,jshafer@zurvita.com,3/10/2021
